	151_Le	173_Le	279_Le	294_Ob	295_Ob	75_Ob	138_Ob	65_Ob	283_Ob	96_IR	132_IR	95_IR	126_IR
ZMAT5|NM_019103+NM_001003692	66.35264651	58.03919741	31.10401747	45.04973739	35.63613322	47.95968879	56.00829635	34.86184375	41.15287151	57.02079804	65.61665793	62.94739133	57.76452069
KCTD5|NM_018992	1.996580479	2.529305344	2.312306644	2.108659034	2.379998484	2.619010521	1.913059598	2.234843762	4.02886198	0.324607255	1.128248147	3.7290386	2.374072398
HOXA5|NM_019102	12.46965246	11.91027669	13.75383015	13.79676528	11.97854981	16.69085931	10.43081322	8.545547068	10.16657609	10.61937949	10.48583174	6.777433938	10.14962616
PLEKHA3|NM_019091	1.195522308	1.893137414	3.076831954	3.156583147	1.278942389	2.613706733	1.590987866	1.593084253	1.46207385	1.295799555	1.125963318	1.653994169	2.369264637
SPA17|NM_017425	2.609854001	3.443970486	1.259399677	3.445448527	8.974163717	1.222668164	5.209747259	4.173289564	1.595871218	9.547070552	3.687007575	0	5.818682002
TBC1D20|NM_144628+NR_111901	3.302466525	8.110895059	7.436910755	7.440749496	6.157345338	4.499227895	3.867499615	4.991042497	7.067862593	5.548176444	6.531670631	7.310291527	4.639232226
TSACC|NM_144627	2.623773222	0	2.532232952	0.69276485	1.20293679	2.458378122	6.285039093	0	0.401095633	3.199329421	1.853335808	1.361237338	1.949904991
LOC100506548|NR_037665	2.789449345	4.28330472	4.650040715	4.686875131	5.115581197	3.564014318	2.632264821	3.041230686	4.806944603	4.535131457	3.224230786	3.946886215	3.580688575
INTS10|NM_018142	37.66367064	47.54907726	40.47175386	49.00476994	54.82998631	31.28756373	32.55372133	45.32481871	45.58623943	41.34886663	34.00951319	36.26026484	35.78159945
ATAD3A|NM_018188+NM_001170535+NM_001170536	2.256007524	3.334277751	3.483677045	4.05050344	3.605925268	1.691036251	1.441089534	1.25765788	4.208137214	1.833926597	4.143255475	3.277224045	2.682549113
SLC7A10|NM_019849	22.02794683	83.77586713	30.52634442	42.65156729	18.64482969	21.16858314	51.41320728	65.93174632	14.85112992	23.41644668	31.917379	41.61072803	42.81507801
RANBP10|NM_020850	1.669224079	2.643255198	1.252989789	1.762926399	1.785697695	1.042667337	2.369477272	1.63116212	1.871275385	2.713851263	1.441095088	2.501802585	1.516184219
ARMC5|NM_001288767+NM_001301820+NM_001105247+NM_024742	1.242186307	2.330746753	0	1.145065754	0.561806266	2.110195602	2.16490907	0	1.07336419	1.034707891	2.297523499	0.966686279	1.673738022
PODN|NM_153703+NM_001199082+NM_001199080+NM_001199081	0.379446848	6.387473098	0.366208406	1.207937706	1.498212669	0.355527612	0	2.351428477	0	2.656429892	3.752379943	1.18116279	0.56398571
LOC100506639|NR_102752	2.21104485	2.334160671	0.711301391	0.778387472	1.35161437	0	2.353947226	2.357048937	1.126673126	0.59912536	1.041199892	0.764740077	0
TEKT3|NM_031898	0	1.455579309	0.532279855	1.456203996	1.264297228	0	0	1.32286716	1.854842287	0.896672954	2.727021305	1.144538006	0.409873486
TMEM43|NM_024334	48.8718931	75.83576909	61.65782041	73.38082961	97.59012702	65.92822177	60.88513474	88.03492267	60.9384462	69.40495506	54.27744585	50.40487842	48.79137898
MRPL32|NM_031903	63.97652676	72.77896543	37.25958987	55.33575186	61.19198585	62.0106527	37.87228895	77.60820669	44.17897084	61.87043384	66.22766027	49.21513424	44.26633645
TMEM106A|NM_001291587+NM_001291586+NM_001291588+NM_145041	0.891765734	1.098324738	0.573768738	0.984662513	1.226559293	0.278517131	2.356104056	0.71298943	1.805310233	1.010527195	2.315897562	0.616874865	0.441821328
RBM48|NM_032120	14.32607542	16.9386366	9.954904318	13.31464052	12.34814141	12.34916085	7.778512951	10.07957489	11.91373048	7.919131437	8.905077975	7.729797737	10.6466846
FAM160A2|NM_032127+NM_001098794	6.559432399	10.53755038	5.780096377	4.9698343	4.968651461	4.542654771	6.603844763	3.420282627	4.098150621	1.854683537	5.036238104	3.551053569	2.543354082
RNF128|NM_024539+NM_194463	0	0.235806168	0.431150926	1.097690674	0.204818167	1.255728075	1.070122881	0.55398944	0.741461923	1.126524331	0.631116856	0.463542454	0.332000791
GPIHBP1|NM_178172+NM_001301772	1.61297518	0	1.556700585	0	1.581424193	3.022595749	0	0	0.131823705	0	2.278691339	0.894765908	0
FBXO30|NM_032145	3.572189547	3.06401622	3.232087668	2.711639136	2.968445107	2.719444825	3.030566842	1.071021216	3.890818766	5.989214368	3.784892732	1.158302704	2.488816786
BICD2|NM_015250+NM_001003800	4.467505756	3.481053322	6.364801106	7.189775746	4.974306185	7.574461564	5.605575407	4.422332996	7.609976601	2.248177206	4.35784322	5.297788557	5.691614568
MLX|NM_170607+NM_198205+NM_198204	101.2759371	98.11838259	46.39677639	61.60417074	70.82437288	64.67425521	81.88976017	70.72298465	60.55629505	70.87745178	69.27370812	69.83546601	72.88325658
KMT2C|NM_170606	4.026220219	4.158008785	4.505217705	5.484764458	3.237056777	3.335037001	2.655728802	1.399593769	3.657243944	4.221626882	1.978415443	2.603481185	2.428418972
RPL31P11|NR_002595	0	4.355844558	0.612636943	0.335208765	0	1.784306523	2.027431763	1.522577427	0.194078513	3.096124936	2.241938253	1.975989486	2.358755801
SNORA4|NR_002588	14.36372202	3.790881381	0	7.585016611	3.292710191	6.729137195	0	0	0	5.838192373	0	0	16.01199354
SNORA63|NR_002586	7.28825895	3.847042587	0	0	3.341491083	13.65765623	0	5.827148762	0	0	5.148155021	0	5.416402752
SNORA52|NR_002585	7.342648942	0	0	7.754830416	10.09928275	6.87978952	11.7258192	5.870634947	0	17.90669452	0	7.618865695	0
GPATCH3|NM_022078	16.63735789	11.70917495	8.474475329	7.565420932	6.780291232	11.69144011	14.76054125	10.34599348	4.662806914	11.27053464	8.487563324	10.54974816	11.33399335
SLC22A3|NM_021977	11.53618163	15.22317687	10.84070617	13.46627005	7.237662775	13.93788753	15.27142175	7.281687789	11.69501188	16.53463821	8.5776101	6.930087573	8.798937871
MANBAL|NM_022077+NM_001003897	127.3011798	107.9451845	122.0671503	111.0274147	127.272312	94.65165471	123.9432695	129.3597745	109.7321245	111.4958193	130.5302154	131.2378155	97.65800562
NFIX|NM_002501+NM_001271044+NM_001271043	9.513375378	12.66709018	22.26264095	10.90049321	8.899056244	6.390940105	9.017271828	4.735927163	11.63626499	6.566178473	8.114589583	7.263750596	8.003817358
STRIP1|NM_001270768+NM_033088+NR_073071	12.20168274	13.30044469	5.57809617	10.00409226	9.077037368	12.93680329	9.999105996	10.79266012	9.996818508	11.74600147	10.88692398	5.997167657	8.471385165
KRTCAP2|NM_173852	241.0321595	258.2511694	164.9191771	223.2171713	227.6123314	193.8163545	203.9477747	161.0721764	184.7826131	163.7682172	231.24343	231.4352097	221.9041564
ATP2A2|NM_170665+NM_001681	5.443839735	4.310223492	7.081357979	6.49935686	5.534318933	5.100675771	4.063276611	3.311676106	7.201993407	3.174701116	3.845325894	5.405465947	6.420332426
LINC01485|NR_108028	41.16243004	25.93249096	28.19287417	49.08252499	34.70009623	11.19706523	50.89099971	24.41740229	8.93127838	47.49341445	20.63430349	19.28878625	43.4189327
GOT1|NM_002079	19.89108555	16.6035954	10.26822145	10.74811367	12.72500003	10.40216309	16.25186251	12.57480496	14.14300397	13.53735868	13.07006786	11.99962272	13.06353707
C5orf64|NR_126525+NR_126524+NM_173667+NR_126523	0.350147637	0.213391906	4.656905145	0.92450816	0.321068506	1.845013416	3.05861793	2.318266221	3.499176736	4.86047217	3.749216658	1.362145298	2.500533779
RFNG|NM_002917	11.8414261	9.659695683	19.73977897	11.36922507	6.169327831	11.09497674	10.74439015	9.897863838	5.430588578	13.12635025	11.40592218	11.16988951	8.800172082
GNS|NM_002076	93.82495446	104.6195925	187.3990462	89.77031925	130.7208383	169.349061	155.195592	201.8820487	209.9533629	136.7887881	114.3878168	155.6875231	169.5424729
ZXDC|NR_104249+NM_025112+NM_001040653	1.829506574	3.199167419	1.241618237	2.455055844	1.719386442	1.148774708	1.33086157	2.976050895	2.162189392	1.090920705	1.27495	1.241515296	1.867428019
ERBB2IP|NM_001006600+NM_001253697+NM_001253698+NM_001253701+NM_018695+NM_001253699	2.202787421	2.945561996	6.294579576	4.226880751	2.854318902	3.23848572	2.46241416	3.22402722	2.764510186	2.316004851	2.722311768	2.590405797	2.203199592
YIPF2|NM_024029	26.65633541	30.32933334	17.72258161	23.46057968	22.81306976	37.18648423	31.21708159	32.67904318	28.43408234	24.55836852	32.21858606	47.32778822	28.6146503
HSPA4|NM_002154	11.91743257	12.8878755	14.86798372	13.5073783	17.05789073	11.71088427	12.06875924	15.10582726	13.77470093	11.34178706	10.47120939	9.34970899	11.01681809
TMEM167A|NM_174909	21.02107178	25.24857325	28.36133745	22.5409077	26.74940926	25.32338231	25.17714885	25.03882507	34.49579493	26.32977405	18.48487131	17.80558798	16.73806439
FBXO36|NM_174899	6.291462692	3.68988062	2.698649412	2.953171359	4.326726031	3.602418735	4.744478415	5.30963946	6.946149252	3.409586963	4.444055222	3.26406789	3.117076938
APLF|NM_173545	2.556286983	1.079450657	2.467101226	2.564795566	1.992393159	2.874175225	2.245239774	3.270106539	3.673322848	3.117039264	1.444532831	0.795734919	1.139850816
PPP4R2|NM_174907	3.364962238	2.486631494	2.598050224	3.909240777	1.234203273	3.783413284	2.149466174	2.152298448	2.674885376	2.735404498	0.950753663	1.396618335	1.500439737
SERINC5|NM_178276+NM_001174071+NR_126060+NR_126061+NM_001174072	7.741385044	11.93817555	10.84070617	8.737044256	13.64021061	12.94232413	4.363263359	8.85938681	11.09169778	6.909998058	6.969308206	7.402593544	10.94226889
C11orf80|NM_001302084+NM_024650	1.023309999	1.080290141	0.493803976	0	0	1.917606973	0.817085777	0.409081211	1.251465388	0.41592845	1.084242179	1.592707517	1.901228789
CD72|NM_001782	1.325137991	2.098386866	3.836716593	1.749406188	7.290525998	3.724815336	3.703305863	4.767667169	2.430882623	2.154430586	6.552197299	2.062480814	4.431602252
ARL8A|NM_001256129+NM_138795	7.125845782	7.217380854	5.498478644	3.008532634	2.873256376	4.804299555	2.729460827	2.277547783	4.528873666	2.778803504	4.024324599	2.364627449	7.197824594
RBM4|NM_001198844+NM_001198843+NM_002896	54.46670889	40.80612232	20.34829686	45.46268414	43.49904381	52.67951954	29.4611141	36.52372782	33.30525785	28.56543512	40.95540281	30.99245041	39.17218958
RGL2|NM_001243738+NM_004761	6.56986075	4.954060706	6.038710727	4.790980865	3.872729341	6.741974302	2.997633608	4.252243266	2.869523318	3.8292389	5.3036635	3.665809339	5.115012952
OFD1|NM_003611	4.581361988	4.125217809	3.641254907	6.119327361	3.953777056	4.292566135	3.442913429	3.016518778	5.190842716	4.819586429	4.949335063	2.796296634	3.805278464
SEMA3B|NM_004636+NM_001005914+NM_001290060+NM_001290061+NM_001290063+NM_001290062+NR_110697	18.65086366	27.67741088	52.30247081	60.29376871	35.18149502	35.96696586	53.92539132	59.38626711	51.58474027	68.64737309	53.90652463	43.16173217	14.36139934
LOXL2|NM_002318	38.43834888	29.1659265	68.26930265	43.41526871	63.14928617	56.77412282	59.03946788	66.37352585	125.2743753	63.57864353	102.006376	65.36598175	90.657886
GOLGA2|NM_004486	8.314773464	8.412018337	8.247588894	13.41621935	10.80101587	9.954699146	7.192385567	7.386525861	12.21646788	9.01219465	5.87324669	7.189633106	6.179275762
MGAT2|NM_002408	9.436291537	11.11115472	9.107070752	6.132923183	12.81254014	11.56190259	10.14276772	16.53998718	11.31826368	10.62115895	7.947261751	7.155156813	7.552194894
FOXO3|NM_201559+NM_001455	3.31472541	6.488279079	5.065207869	6.126397143	3.546017337	4.141032901	2.756999947	2.098080887	4.687172406	6.511869891	2.745542146	5.875674458	2.463398729
GPC4|NM_001448	1.059682132	2.23737511	2.556777765	0.699479787	0.24291936	2.978648477	5.288299731	1.059053587	0.890963554	1.507492172	2.432690134	1.649318095	1.575044262
FABP5|NM_001444	43.07151233	29.12910888	12.99024982	16.34773253	16.04464094	6.305688807	21.49465959	17.21838586	9.464978077	4.376647196	12.35979639	16.75941835	13.00381105
FAAH|NM_001441	7.984034662	11.65130443	9.971799409	6.944181578	4.52177865	11.88118186	16.12509869	7.509928441	16.36929507	10.68988244	10.6157649	14.61949262	18.14947185
CHPT1|NM_020244	16.54194617	12.9226481	21.71215207	18.16935385	12.4378972	20.45893023	11.62330584	18.51599052	14.56567866	12.37131293	11.21723085	8.23882637	13.27692538
TOMM22|NM_020243	77.77137036	88.50428852	64.72893591	63.67508051	72.6210861	59.49844932	83.17763015	55.9051272	58.68095419	59.16090795	69.04649571	70.33223394	70.52320645
ZNF280D|NM_017661+NM_001288588+NM_001002843+NM_001288589+NM_001002844	5.39721081	6.811656089	4.366087105	4.976555643	4.183611109	4.676910207	3.842493457	4.186427734	5.21856283	1.853581211	4.278829727	2.112185049	3.870582164
C2orf15|NM_144706	0.698803237	1.475428265	0.674422839	1.476061471	1.601922216	0	0.557975772	0	2.77747331	0	0.493608614	0	1.038656778
ZNF582|NM_144690	2.998434488	2.487095198	0.826806497	1.809572785	0.981935679	1.605383898	1.71012148	3.082274723	1.702517209	0	2.11798259	0.888922857	1.273337916
ZNF420|NM_144689	5.626152916	1.397512808	1.277614883	4.543865871	3.338118911	1.240352107	1.849784277	3.175237151	2.833167658	4.304512749	2.80525069	1.716999497	4.673081625
ENTHD2|NM_144679	0.860441504	1.362529158	1.245632613	0.454371304	0.788983386	0	0	0.68794491	1.446890529	0.349729897	1.519459682	2.23202427	1.278905638
HSBP1|NM_001537	31.65940223	46.73895164	31.5096829	36.83251665	51.70994733	35.68912075	37.12880943	33.61816257	24.50131449	40.61491191	30.74915814	41.06296233	36.02765271
POLR3D|NM_001722	5.610712005	10.23085873	3.938153497	7.811111452	11.45876687	5.257028895	5.701823387	7.340575467	5.302196793	6.219535577	8.64697802	6.351028933	6.82315053
MKKS|NM_170784+NM_018848+NR_072977	37.25993744	50.00167676	31.69354464	38.01758326	48.64250177	37.86975284	35.29787681	32.1575897	36.78968021	46.71678069	52.19198238	30.35191057	44.1169133
CRSP8P|NR_003665	0.722404449	6.101036092	3.486003164	2.288870423	6.292895573	2.030598466	3.460924265	2.310323067	3.975617108	1.761745099	4.592516685	2.24873987	2.684340303
MASTL|NM_001172304+NM_001172303+NM_032844	3.925565129	5.032181165	3.145196561	2.813308103	3.610802175	4.203552937	2.462789367	5.645401631	3.819430844	2.279373825	2.877453181	2.536116784	3.959268074
NEU1|NM_000434	38.48242571	33.8543429	27.05246183	35.62503583	33.54398487	35.61146127	35.27936849	42.54296498	31.66544153	29.73784896	43.29073429	47.81748257	49.43022781
RDH10|NM_172037	5.958606267	12.31868926	7.667623613	11.93065766	9.106258817	10.23548699	10.50678375	9.528115115	9.412538512	7.063873235	4.910427462	6.44037283	7.749432383
C7orf73|NM_001130929	18.90629034	18.71159438	38.0139016	25.16749555	38.64518324	24.35742691	27.99081382	21.72933759	29.50412937	18.25077649	25.59650879	18.39141535	19.61223299
MIR6743|NR_106801	13.85795716	14.62959857	13.37446981	0	0	0	11.06520967	11.0797899	8.473851398	0	0	0	0
LOC100506606|NR_103860	0.44601766	0	0	0.706582463	0.408976696	1.253705978	1.424532886	0.713204971	1.363652423	0.362571331	1.575251423	0.462796012	1.325864681
MT1E|NM_175617	13.58462331	66.58342273	18.72953179	26.64479928	116.5567335	67.27809276	71.28002203	44.9966176	16.61342692	86.76681486	122.0021231	175.1888114	46.1515928
NOTCH3|NM_000435	0.121907429	0	6.588636682	1.866885639	3.688846806	8.452482476	2.336156039	1.559489539	4.211727355	8.324360192	6.54442637	8.222068339	6.160645805
RNH1|NM_002939+NM_203383+NM_203389+NM_203388+NM_203387+NM_203386+NM_203385+NM_203384	227.6261691	224.6610961	294.0859701	290.5618922	311.3721561	222.1734992	326.1367552	291.5929662	241.2281382	245.5559129	326.5037472	368.2370043	279.9524891
CLK3|NM_003992+NM_001130028	20.80235423	24.27232487	12.71284398	21.9700997	15.72830771	18.80713787	17.0914597	32.03386094	13.72443191	17.20707417	18.04527451	27.90536762	21.2101927
ECHS1|NM_004092	1136.425365	1075.04422	865.2747736	821.3875877	682.2524564	826.1647998	796.8615359	654.0743639	788.6100706	704.1412806	706.5057634	862.6802354	966.6994149
SKI|NM_003036	2.413668834	3.822100804	4.991697539	4.005824037	3.636000972	1.776907086	2.064911008	1.24057912	4.164169243	1.681792063	1.461365043	2.146685616	1.793762078
STAT5A|NM_003152+NM_001288718+NM_001288719+NM_001288720	70.87506094	59.5817534	39.86377056	56.50207923	40.06383351	40.51255766	38.81434646	21.69260461	68.93885666	42.89321349	48.67177399	43.85123067	49.40744078
KDELC2|NM_153705	4.56467112	7.228263011	6.167581381	5.061955604	3.976304231	7.056930229	4.19148355	5.839313415	7.675802923	6.679183926	4.997686525	2.841831318	4.410014326
LOC100289230|NR_036530	2.62237436	5.259948427	2.024706315	3.046540216	2.645049979	2.45706744	3.350233723	1.257993077	2.725996166	1.705399307	1.852347703	2.72102319	3.118184642
LOC100996634|NM_001277339	1.499108471	1.318818429	1.446806392	1.055507539	0.458203404	0.936405996	1.994996973	2.796675993	3.208357331	1.624849721	1.411885949	3.629504981	3.713632801
CMTR2|NM_018348+NM_001099642	3.21573995	5.483906714	3.581015396	4.833134012	5.103482082	4.867200649	5.530393498	5.339906387	4.537748822	5.630370905	3.494583207	3.8500501	4.044337637
FAM98C|NM_174905	6.327426752	5.427298284	6.106670494	5.84729116	2.538351091	7.410705012	7.578422586	3.7942042	10.39817754	9.001327855	6.704188344	4.924089555	2.351171378
LINC01023|NR_046368	18.01217135	15.44979191	4.345937125	26.15702263	13.41948802	14.76714399	10.78667929	18.00148751	16.52109993	23.79363748	19.08469176	30.37085289	21.75237043
SNAI2|NM_003068	0	1.231856493	0	2.218293299	2.139949009	1.749320121	0.745379325	3.358626678	0.570819155	0	0.329696802	0.484311149	2.081255119
ASAP1|NM_001247996+NM_018482	2.678820086	4.491502316	3.95407932	2.829196619	2.456349146	2.805243813	2.768074552	1.385860972	2.842485867	2.690019132	2.671367809	1.308043435	1.87370755
PARP12|NM_022750+NR_130117	0.269270624	1.504967774	1.819132686	0.284386199	1.069523514	0.971434883	0.645016263	1.076443629	0.823266816	1.751137986	0.380405505	1.676400494	1.80102044
EPB41L4A-AS1|NR_015370	19.77718311	17.83365041	7.952992143	5.221845085	3.022453943	13.12576127	7.237795552	8.565029359	12.09333445	2.009628832	6.98493325	6.840387947	7.961294707
UBAP2L|NM_001127320+NM_001287815+NM_014847+NM_001287816	27.46842067	20.63625744	12.71416559	14.71843096	20.52298769	25.53061421	18.10823829	23.26237135	21.66891642	23.10795199	18.95368239	16.89341699	23.69772312
VAMP2|NM_014232	73.05168333	65.79245493	47.58952403	51.35460501	30.98050355	52.1906208	53.22596379	38.32938535	33.08340678	45.65167974	45.15086783	47.84859304	49.87865516
YLPM1|NM_019589	5.683175423	5.7443238	5.251496471	5.044403747	4.379623797	3.398887932	4.6344145	2.900325688	5.434532272	2.653984445	3.331084365	1.505608309	5.301910238
SLC29A4|NM_153247+NM_001040661+NM_001300847	29.04035426	20.2557721	36.03493474	25.37622222	21.87349706	14.04544147	17.39096202	4.358254871	17.96896981	7.025933548	27.35070138	21.88215108	37.51134652
USP16|NM_006447+NM_001032410+NM_001001992	27.82789503	30.42660651	25.57810806	34.98812105	35.69319663	26.07370475	37.56209857	29.40061127	28.36029443	33.93227834	22.93268825	19.93731255	25.11241025
MYH1|NM_005963	1.961292276	1.897959549	0.630955054	2.416621572	2.098145563	1.837658065	1.827046248	1.437427892	1.94884506	2.524387832	0.461794636	1.865483062	0.607320907
FAM200B|NM_001145191	18.17493812	21.20040475	22.30501436	26.18603477	22.42647041	26.7001702	22.57453952	22.24548701	20.92374386	28.81949817	20.76285346	21.65251877	23.01198932
SETD7|NM_030648	18.66238967	20.36814629	19.36551318	19.71000768	16.66218255	26.16321292	20.16733677	21.65235964	17.76100707	29.77128121	19.52583701	15.28771101	16.16346495
DHFRL1|NM_176815+NM_001195643	1.551210303	1.228188818	2.245635681	1.774811881	2.96330225	1.878058153	2.20064394	1.033526807	2.292287372	2.942313005	1.460956344	1.60956394	1.152810268
EFCAB7|NM_032437	2.457739034	2.162159439	2.767323411	3.028322316	1.690221174	1.919008542	3.270732251	3.275041977	1.252380202	2.996873637	1.157370289	1.700129727	2.130932593
FAM151A|NM_176782	0	0	0.780910577	0.854561819	0.741942847	2.274404101	3.230386047	5.175427659	2.721248882	0	5.715467585	1.679157732	0
TMX3|NM_019022	8.91640442	8.975080544	8.205074338	10.07392411	7.320294274	14.18294929	9.271921865	12.76569132	14.39125915	7.416779791	7.909388061	5.378966813	7.70510325
C11orf71|NM_019021+NM_001271562	22.19357049	16.40054998	18.56336186	19.27240562	11.07968096	23.56715869	20.87137042	20.50455354	15.22957102	26.86153774	18.4636838	15.3523008	17.95965123
NDFIP1|NM_030571	53.61337574	40.13886401	41.44709483	46.80062325	45.39856905	49.20856466	47.17710274	41.33435802	53.44038443	41.80385536	51.78210454	36.04610604	39.84375938
LMBRD1|NM_018368	33.67819494	47.25461284	37.85183193	38.49527001	30.09947689	38.74501527	38.80493853	28.63078871	30.62959195	30.4962046	35.23184594	35.82979202	30.41445955
MNS1|NM_018365	1.459092869	2.310507535	3.755164654	1.797832477	0.668958917	2.734231722	1.165046792	0.777721288	2.379212849	3.162955433	1.030648929	0	0.72290101
MDH1|NM_005917+NM_001199112+NM_001199111	1607.485493	771.6796288	1111.246858	1142.737915	693.856811	641.3570078	449.2898748	894.0350373	1212.966224	710.8917198	653.564767	1093.201039	1192.285555
KHDRBS3|NM_006558	4.024191656	5.575851045	12.62232557	8.765812032	5.765609037	10.36892509	4.418163542	2.815263307	3.383475092	4.906946473	3.553174122	4.175574237	2.990651527
YKT6|NM_006555	13.16155091	10.89021708	18.19527291	13.90037793	15.49335461	12.99847304	16.18976828	15.64229039	24.57906832	17.06077521	22.61391079	12.91846585	14.27533338
RALA|NM_005402	38.51624007	40.845731	37.17245509	43.45188352	46.39439913	31.82330792	24.88293698	22.11620474	47.85313077	24.76349037	29.67975196	22.88913088	21.85836337
